"scenario","key","measure","type","year","value"
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2050",1.14
"RCP6","space","efficiency","heater.heatpump.rural.space","2011",2
"RCP6","space","efficiency","heater.heatpump.rural.space","2015",2
"RCP6","space","efficiency","heater.heatpump.rural.space","2020",2.242857143
"RCP6","space","efficiency","heater.heatpump.rural.space","2025",2.485714286
"RCP6","space","efficiency","heater.heatpump.rural.space","2030",2.728571429
"RCP6","space","efficiency","heater.heatpump.rural.space","2035",2.971428571
"RCP6","space","efficiency","heater.heatpump.rural.space","2040",3.214285714
"RCP6","space","efficiency","heater.heatpump.rural.space","2045",3.457142857
"RCP6","space","efficiency","heater.heatpump.rural.space","2050",3.7
"RCP6","space","efficiency","heater.electricity.rural.space","2011",1
"RCP6","space","efficiency","heater.electricity.rural.space","2015",1
"RCP6","space","efficiency","heater.electricity.rural.space","2020",1
"RCP6","space","efficiency","heater.electricity.rural.space","2025",1
"RCP6","space","efficiency","heater.electricity.rural.space","2030",1
"RCP6","space","efficiency","heater.electricity.rural.space","2035",1
"RCP6","space","efficiency","heater.electricity.rural.space","2040",1
"RCP6","space","efficiency","heater.electricity.rural.space","2045",1
"RCP6","space","efficiency","heater.electricity.rural.space","2050",1
"RCP6","space","efficiency","heater.solar.rural.space","2011",0.4
"RCP6","space","efficiency","heater.solar.rural.space","2015",0.41025641
"RCP6","space","efficiency","heater.solar.rural.space","2020",0.447362637
"RCP6","space","efficiency","heater.solar.rural.space","2025",0.484468864
"RCP6","space","efficiency","heater.solar.rural.space","2030",0.521575092
"RCP6","space","efficiency","heater.solar.rural.space","2035",0.558681319
"RCP6","space","efficiency","heater.solar.rural.space","2040",0.595787546
"RCP6","space","efficiency","heater.solar.rural.space","2045",0.632893773
"RCP6","space","efficiency","heater.solar.rural.space","2050",0.67
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2011",0.3
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2015",0.3
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2020",0.324285714
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2025",0.348571429
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2030",0.372857143
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2035",0.397142857
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2040",0.421428571
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2045",0.445714286
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.urban.no.elec","2050",0.47
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2011",0.3
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2015",0.3
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2020",0.324285714
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2025",0.348571429
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2030",0.372857143
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2035",0.397142857
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2040",0.421428571
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2045",0.445714286
"RCP6","space","efficiency","heater.traditionalbiomass.boiler.rural.no.elec","2050",0.47
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2011",0.55
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2015",0.544871795
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2020",0.57489011
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2025",0.604908425
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2030",0.63492674
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2035",0.664945055
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2040",0.69496337
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2045",0.724981685
"RCP6","space","efficiency","heater.solid.boiler.non residential.space","2050",0.755
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2011",0.6
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2015",0.615384615
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2020",0.651758242
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2025",0.688131868
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2030",0.724505495
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2035",0.760879121
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2040",0.797252747
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2045",0.833626374
"RCP6","space","efficiency","heater.liquid.boiler.non residential.space","2050",0.87
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2011",0.78
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2015",0.782051282
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2020",0.833186813
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2025",0.884322344
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2030",0.935457875
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2035",0.986593407
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2040",1.037728938
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2045",1.088864469
"RCP6","space","efficiency","heater.gas.boiler.non residential.space","2050",1.14
"RCP6","space","efficiency","heater.heatpump.non residential.space","2011",2
"RCP6","space","efficiency","heater.heatpump.non residential.space","2015",2
"RCP6","space","efficiency","heater.heatpump.non residential.space","2020",2.242857143
"RCP6","space","efficiency","heater.heatpump.non residential.space","2025",2.485714286
"RCP6","space","efficiency","heater.heatpump.non residential.space","2030",2.728571429
"RCP6","space","efficiency","heater.heatpump.non residential.space","2035",2.971428571
"RCP6","space","efficiency","heater.heatpump.non residential.space","2040",3.214285714
"RCP6","space","efficiency","heater.heatpump.non residential.space","2045",3.457142857
"RCP6","space","efficiency","heater.heatpump.non residential.space","2050",3.7
"RCP6","space","efficiency","heater.electricity.non residential.space","2011",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2015",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2020",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2025",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2030",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2035",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2040",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2045",1
"RCP6","space","efficiency","heater.electricity.non residential.space","2050",1
"RCP6","space","efficiency","heater.solar.non residential.space","2011",0.4
"RCP6","space","efficiency","heater.solar.non residential.space","2015",0.41025641
"RCP6","space","efficiency","heater.solar.non residential.space","2020",0.447362637
"RCP6","space","efficiency","heater.solar.non residential.space","2025",0.484468864
"RCP6","space","efficiency","heater.solar.non residential.space","2030",0.521575092
"RCP6","space","efficiency","heater.solar.non residential.space","2035",0.558681319
"RCP6","space","efficiency","heater.solar.non residential.space","2040",0.595787546
"RCP6","space","efficiency","heater.solar.non residential.space","2045",0.632893773
"RCP6","space","efficiency","heater.solar.non residential.space","2050",0.67
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2011",0.55
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2015",0.544871795
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2020",0.57489011
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2025",0.604908425
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2030",0.63492674
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2035",0.664945055
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2040",0.69496337
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2045",0.724981685
"RCP6","water","efficiency","heater.solid.boiler.urban.water","2050",0.755
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2011",0.6
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2015",0.615384615
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2020",0.651758242
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2025",0.688131868
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2030",0.724505495
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2035",0.760879121
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2040",0.797252747
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2045",0.833626374
"RCP6","water","efficiency","heater.liquid.boiler.urban.water","2050",0.87
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2011",0.78
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2015",0.782051282
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2020",0.833186813
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2025",0.884322344
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2030",0.935457875
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2035",0.986593407
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2040",1.037728938
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2045",1.088864469
"RCP6","water","efficiency","heater.gas.boiler.urban.water","2050",1.14
"RCP6","water","efficiency","heater.heatpump.urban.water","2011",2
"RCP6","water","efficiency","heater.heatpump.urban.water","2015",2
"RCP6","water","efficiency","heater.heatpump.urban.water","2020",2.242857143
"RCP6","water","efficiency","heater.heatpump.urban.water","2025",2.485714286
"RCP6","water","efficiency","heater.heatpump.urban.water","2030",2.728571429
"RCP6","water","efficiency","heater.heatpump.urban.water","2035",2.971428571
"RCP6","water","efficiency","heater.heatpump.urban.water","2040",3.214285714
"RCP6","water","efficiency","heater.heatpump.urban.water","2045",3.457142857
"RCP6","water","efficiency","heater.heatpump.urban.water","2050",3.7
"RCP6","water","efficiency","heater.electricity.urban.water","2011",1
"RCP6","water","efficiency","heater.electricity.urban.water","2015",1
"RCP6","water","efficiency","heater.electricity.urban.water","2020",1
"RCP6","water","efficiency","heater.electricity.urban.water","2025",1
"RCP6","water","efficiency","heater.electricity.urban.water","2030",1
"RCP6","water","efficiency","heater.electricity.urban.water","2035",1
"RCP6","water","efficiency","heater.electricity.urban.water","2040",1
"RCP6","water","efficiency","heater.electricity.urban.water","2045",1
"RCP6","water","efficiency","heater.electricity.urban.water","2050",1
"RCP6","water","efficiency","heater.solar.urban.water","2011",0.4
"RCP6","water","efficiency","heater.solar.urban.water","2015",0.41025641
"RCP6","water","efficiency","heater.solar.urban.water","2020",0.447362637
"RCP6","water","efficiency","heater.solar.urban.water","2025",0.484468864
"RCP6","water","efficiency","heater.solar.urban.water","2030",0.521575092
"RCP6","water","efficiency","heater.solar.urban.water","2035",0.558681319
"RCP6","water","efficiency","heater.solar.urban.water","2040",0.595787546
"RCP6","water","efficiency","heater.solar.urban.water","2045",0.632893773
"RCP6","water","efficiency","heater.solar.urban.water","2050",0.67
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2011",0.55
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2015",0.544871795
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2020",0.57489011
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2025",0.604908425
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2030",0.63492674
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2035",0.664945055
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2040",0.69496337
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2045",0.724981685
"RCP6","water","efficiency","heater.solid.boiler.rural.water","2050",0.755
